Product Name,url,Image 1 URL,Image 2 URL,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,Categoria,color_homogeneizado,style_tags
Pantalón chándal STWD,https://www.pullandbear.com/es/pantalon-chandal-stwd-l07678506?cS=251&pelement=621947943,https://static.pullandbear.net/assets/public/5581/9762/13fa40b1bddf/35ccd4d8d02d/07678506251-A1M/07678506251-A1M.jpg?ts=1724661461010&w=438&f=auto,https://static.pullandbear.net/assets/public/0d06/28d0/c3c44749bdc1/48b0c93adadf/07678506251-M/07678506251-M.jpg?ts=1724661467165&w=438&f=auto,"Pantalón jogger chándal STWD con cintura elástica con cordón, bolsillos y en tejido fleece.",15.99,19.99,,15.99,Blanco roto,https://static.pullandbear.net/assets/public/4e8e/a839/0a354096a13e/78a4c75453c6/07678506251-C/07678506251-C.jpg?ts=1721661490257&w=106&f=auto,7678/506,7678506.0,1030204719.0,In Stock,Pantalón,Blanco,Casual
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l07685511?cS=712&pelement=621935289,https://static.pullandbear.net/assets/public/b97e/cf88/2b8940aab08c/cc9bd21ca2d9/07685510712-M/07685510712-M.jpg?ts=1721853468663&w=438&f=auto,https://static.pullandbear.net/assets/public/21ae/d45f/caef4a57af7e/a2dea7cdfc3f/07685510712-A2M/07685510712-A2M.jpg?ts=1721853465725&w=438&f=auto,"Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.",19.99,25.99,,19.99,Crudo,https://static.pullandbear.net/assets/public/dfc2/3166/5bd443e1a4fe/1d775d0473da/07685510712-C/07685510712-C.jpg?ts=1721853467954&w=106&f=auto,7685/511,7685511.0,1030204719.0,In Stock,Pantalón,Marrón claro,Minimalista
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l07685519?cS=712&pelement=621956723,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7685/519/712/7685519712_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1714377602201&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7685/519/712/7685519712_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1714377602188&w=438&f=auto,"Jeans baggy con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",19.99,29.99,,19.99,Crudo,https://static.pullandbear.net/assets/public/dcc3/9ee4/24b24e9c806c/45146425f915/07685519712-C/07685519712-C.jpg?ts=1721836384399&w=106&f=auto,7685/519,7685519.0,1030204719.0,Out of Stock,Pantalón,Marrón claro,Elegante
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l07678514?cS=800&pelement=627100464,https://static.pullandbear.net/assets/public/e0a1/8bf6/31234b7596d2/16f1fbc825ca/07678514800-m/07678514800-m.jpg?ts=1727341861297&w=438&f=auto,https://static.pullandbear.net/assets/public/f07f/b394/be3b4ffc89c9/7f5d5f011a41/07678514800-A2M/07678514800-A2M.jpg?ts=1727341843767&w=438&f=auto,"Pantalón jogger cargo con bolsillos laterales de tapeta y cintura ajustable con cordón, disponible en varios tonos.",19.99,29.99,,19.99,Negro,https://static.pullandbear.net/assets/public/c52f/9735/55ba4432bf85/09b078471db2/07678514800-C/07678514800-C.jpg?ts=1725972896560&w=106&f=auto,7678/514,7678514.0,1030204719.0,In Stock,Pantalón,Negro,Moderno
Pantalón jogger tejido premium,https://www.pullandbear.com/es/pantalon-jogger-tejido-premium-l07679508?cS=800&pelement=631016364,https://static.pullandbear.net/assets/public/36bd/e295/72b1472a92e6/9f43d66f5c38/07679508800-A7M/07679508800-A7M.jpg?ts=1732204935985&w=438&f=auto,https://static.pullandbear.net/assets/public/2e07/6883/1df84040ba69/0b0c8078ddc6/07679508800-M/07679508800-M.jpg?ts=1732117548281&w=438&f=auto,"Pantalón jogger en tejido premium con cintura elástica con cordón, bolsillos y confeccionado en algodón.",19.99,29.99,,19.99,Negro,https://static.pullandbear.net/assets/public/c1b5/cf7d/d5664d748d12/c15b6e8c5b48/07679508800-C/07679508800-C.jpg?ts=1731519278783&w=106&f=auto,7679/508,7679508.0,1030204719.0,Out of Stock,Pantalón,Negro,Elegante
Pantalón pijamero rayas,https://www.pullandbear.com/es/pantalon-pijamero-rayas-l07678533?cS=700&pelement=628169764,https://static.pullandbear.net/assets/public/9a05/99de/bfa64b0e9f40/4107e2959749/07678533700-A1M/07678533700-A1M.jpg?ts=1720715500232&w=438&f=auto,https://static.pullandbear.net/assets/public/eb5e/8d87/1b014faf90c7/59b4b982d6b4/07678533700-M/07678533700-M.jpg?ts=1720715499970&w=438&f=auto,Pantalón jogger de rayas estilo pijamero con cintura elástica con cordón y confeccionado en tejido 100% algodón.,19.99,29.99,,19.99,Marrón,https://static.pullandbear.net/assets/public/d35b/8fa5/0e5c42759298/640476952bdf/07678533700-C/07678533700-C.jpg?ts=1720789447944&w=106&f=auto,7678/533,7678533.0,1030204719.0,In Stock,Pantalón,Marrón,Moderno
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678519?cS=407&pelement=627100460,https://static.pullandbear.net/assets/public/d9a8/8c4d/d5224c89814b/390f46ec7280/07678519407-M/07678519407-M.jpg?ts=1731921907314&w=438&f=auto,https://static.pullandbear.net/assets/public/1b24/4102/4ff248909a59/a3833603a3e4/07678519407-A2M/07678519407-A2M.jpg?ts=1731921898024&w=438&f=auto,Pantalón de vestir tailoring y fit jogger con cintura elástica con cordón y bolsillos.  Colección P&amp;B Black Label,19.99,39.99,,19.99,Azul oscuro,https://static.pullandbear.net/assets/public/e49a/50da/77704678967d/cd60b9b6f177/07678519407-C/07678519407-C.jpg?ts=1732535646213&w=106&f=auto,7678/519,7678519.0,1030204719.0,In Stock,Pantalón,Azul,Rústico
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=800&pelement=621942570,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/800/7678501800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717408681722&w=438&f=auto,https://static.pullandbear.net/assets/public/50a9/f2f7/e9c046509e8f/4b77b1e3dce7/07678501800-A2M/07678501800-A2M.jpg?ts=1717408756400&w=438&f=auto,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",19.99,25.99,,19.99,Negro,https://static.pullandbear.net/assets/public/2ecf/c2ce/38cd44759da6/8658cfa14f4a/07678501800-C/07678501800-C.jpg?ts=1716972360615&w=106&f=auto,7678/501,7678501.0,1030204719.0,In Stock,Pantalón,Negro,Minimalista
Pantalón jogger con lino,https://www.pullandbear.com/es/pantalon-jogger-con-lino-l03678503?cS=707&pelement=621934750,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/503/707/3678503707_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1709545300441&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/503/707/3678503707_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1709545300440&w=438&f=auto,"Pantalón jogger con lino, de estilo rústico, con cintura con goma elástica con cordones.",19.99,25.99,,19.99,Tostado,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/503/707/3678503707_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1706722106602&w=106&f=auto,3678/503,3678503.0,1030204719.0,In Stock,Pantalón,Marrón claro,Rústico
Pantalón jogger piqué,https://www.pullandbear.com/es/pantalon-jogger-pique-l03678519?cS=710&pelement=627595155,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/519/710/3678519710_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1711375741680&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/519/710/3678519710_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1711375741675&w=438&f=auto,"Pantalón jogger chándal en tejido piqué, disponible en varios tonos, con cintura y bajos elásticos y confeccionado en mezcla de algodón.",15.99,19.99,,15.99,Beige,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3678/519/710/3678519710_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1711367341698&w=106&f=auto,3678/519,3678519.0,1030204719.0,In Stock,Pantalón,Marrón claro,Futurista
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l07678514?cS=805&pelement=627100465,https://static.pullandbear.net/assets/public/4ff2/58fa/627e444d964f/f6330c3c9891/07678514805-M/07678514805-M.jpg?ts=1727342555304&w=438&f=auto,https://static.pullandbear.net/assets/public/b76d/89bc/b2e94ce3b7e5/4656bc0153a3/07678514805-A2M/07678514805-A2M.jpg?ts=1727342495236&w=438&f=auto,"Pantalón jogger cargo con bolsillos laterales de tapeta y cintura ajustable con cordón, disponible en varios tonos.",19.99,29.99,,19.99,Hielo,https://static.pullandbear.net/assets/public/e896/f4d7/4d3d471197e1/04db2e5c4aad/07678514805-C/07678514805-C.jpg?ts=1725887652789&w=106&f=auto,7678/514,7678514.0,1030204719.0,In Stock,Pantalón,Marrón claro,Rústico
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l03678501?cS=707&pelement=621934239,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/707/8678503707_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1705941178414&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/707/8678503707_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1705941178412&w=438&f=auto,"Pantalón jogger cargo básico con bolsillos de tapeta, bajos elásticos, cintura ajustable con cordón y confeccionado en tejido ligeramente elástico.",19.99,25.99,,19.99,Tostado,https://static.pullandbear.net/assets/public/0cbf/e75b/37f54c9192b8/592681f32523/03678501707-C/03678501707-C.jpg?ts=1721857798217&w=106&f=auto,3678/501,3678501.0,1030204719.0,In Stock,Pantalón,Marrón claro,Vintage
Pantalón jogger cargo hojas,https://www.pullandbear.com/es/pantalon-jogger-cargo-hojas-l07678523?cS=505&pelement=627106268,https://static.pullandbear.net/assets/public/5d58/8b65/736641198dbe/d7dfbf329f40/07678523505-A19M/07678523505-A19M.jpg?ts=1724686505290&w=438&f=auto,https://static.pullandbear.net/assets/public/762d/bc6e/3f4a42fc93b1/7da0860e28a4/07678523505-A2M/07678523505-A2M.jpg?ts=1724661596075&w=438&f=auto,"Pantalón jogger cargo básico con estampado de hojas, bajos elásticos, cintura ajustable con cordón y confeccionado en tejido elástico.",19.99,35.99,,19.99,Caqui,https://static.pullandbear.net/assets/public/fca1/c9ad/c98a49c4b0d1/9990cb07ebd1/07678523505-C/07678523505-C.jpg?ts=1724065867744&w=106&f=auto,7678/523,7678523.0,1030204719.0,In Stock,Pantalón,Marrón claro,Rústico
Pantalón chándal técnico,https://www.pullandbear.com/es/pantalon-chandal-tecnico-l07678508?cS=803&pelement=621942537,https://static.pullandbear.net/assets/public/437a/7279/485040728d2a/219dcb408bea/07678508803-M/07678508803-M.jpg?ts=1722865838955&w=438&f=auto,https://static.pullandbear.net/assets/public/e3d5/4e6e/c40d4784907e/cf33e8ed9069/07678508803-A2M/07678508803-A2M.jpg?ts=1722865835652&w=438&f=auto,"Pantalón jogger tipo chándal técnico en tejido elástico, con bolsillos laterales con cremallera, cintura elástica con cordón y disponible en varios colores.",15.99,22.99,,15.99,Gris vigoré,https://static.pullandbear.net/assets/public/4cac/4ede/743d4f69b33d/e632dca80322/07678508803-C/07678508803-C.jpg?ts=1718295756689&w=106&f=auto,7678/508,7678508.0,1030204719.0,In Stock,Pantalón,Gris,Vintage
Pantalón wide leg nervio,https://www.pullandbear.com/es/pantalon-wide-leg-nervio-l07677508?cS=807&pelement=631396565,https://static.pullandbear.net/assets/public/2bea/3046/1bb648c996b8/8224d303966c/07678512807-A7M/07678512807-A7M.jpg?ts=1726501163670&w=438&f=auto,https://static.pullandbear.net/assets/public/0ff7/be06/ef3849bc9f88/e35a19c56e53/07678512807-M/07678512807-M.jpg?ts=1726501172519&w=438&f=auto,"Pantalón jogger chándal con fit wide leg, detalle de nervio en la pernera, con bolsillos, cintura elástica y confeccionado en algodón.",12.99,17.99,,12.99,Gris antracita,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7677/508/807/7677508807_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1710238427555&w=106&f=auto,7677/508,7677508.0,1030204719.0,Out of Stock,Pantalón,Gris,Futurista
Pantalón slouchy P&B Black Label,https://www.pullandbear.com/es/pantalon-slouchy-pb-black-label-l07678534?cS=802&pelement=630355649,https://static.pullandbear.net/assets/public/0be6/0b4e/bb4d42de9846/78f5c5cf09a0/07678534802-A7M/07678534802-A7M.jpg?ts=1732615937893&w=438&f=auto,https://static.pullandbear.net/assets/public/28c0/40f0/fd314915b977/b9c098072c77/07678534802-M/07678534802-M.jpg?ts=1731921990323&w=438&f=auto,"Pantalón slouchy con cintura con trabillas, bolsillos, y cierre de botón y cremallera.  Colección P&amp;B Black Label",19.99,39.99,,19.99,Gris,https://static.pullandbear.net/assets/public/6c37/ce3f/c5d44bb1b916/e4cf67715e5b/07678534802-C/07678534802-C.jpg?ts=1731932438119&w=106&f=auto,7678/534,7678534.0,1030204719.0,In Stock,Pantalón,Gris,Minimalista
Pantalón chándal P&B Black Label,https://www.pullandbear.com/es/pantalon-chandal-pb-black-label-l07678532?cS=711&pelement=628719057,https://static.pullandbear.net/assets/public/b707/c844/e8d7490aae82/eaaca4891283/07678532711-M/07678532711-M.jpg?ts=1731921931043&w=438&f=auto,https://static.pullandbear.net/assets/public/aafa/5e05/e65f484faacf/29c2563ef5b8/07678532711-A2M/07678532711-A2M.jpg?ts=1731921925699&w=438&f=auto,"Pantalón jogger chándal en tejido interlock, con cintura elástica y confeccionado en algodón.  Colección P&amp;B Black Label",19.99,29.99,,19.99,Arena,https://static.pullandbear.net/assets/public/9850/d23f/6f354924a001/dd5f7a47e172/07678532711-C/07678532711-C.jpg?ts=1727103006459&w=106&f=auto,7678/532,7678532.0,1030204719.0,In Stock,Pantalón,Marrón,Bohemio
Pantalón chándal,https://www.pullandbear.com/es/pantalon-chandal-l08678508?cS=800&pelement=621954231,https://static.pullandbear.net/assets/public/a856/ea87/0f5f4f688c84/ab92e8b8bc18/08678508800-M/08678508800-M.jpg?ts=1728042487033&w=438&f=auto,https://static.pullandbear.net/assets/public/4618/1a44/929e4413bec6/84a3db3552d6/08678508800-A2M/08678508800-A2M.jpg?ts=1728042511456&w=438&f=auto,"Pantalón jogger chándal standard fit con cintura y bajos con goma elástica, cierre de cordón, detalle de bordados y bolsillo trasero con detalle de etiqueta.",15.99,19.99,,15.99,Negro,https://static.pullandbear.net/2/photos//2024/I/0/2/p/8678/508/800/8678508800_1_1_8.jpg?t=1692263163743&w=106&f=auto,8678/508,8678508.0,1030204719.0,Out of Stock,Pantalón,Negro,Futurista
Pantalón carpenter doble pernera,https://www.pullandbear.com/es/pantalon-carpenter-doble-pernera-l03678520?cS=802&pelement=621942323,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3678/520/802/3678520802_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718024447803&w=438&f=auto,https://static.pullandbear.net/assets/public/60c2/d537/87024e499080/1d0b0c00b1f6/03678520802-A2M/03678520802-A2M.jpg?ts=1718024454726&w=438&f=auto,"Pantalón carpenter disponible en varios tonos con detalle de doble pernera, con bolsillos, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Gris,https://static.pullandbear.net/assets/public/6375/f7da/ae2b4b56bd22/96abbb706792/03678520802-C/03678520802-C.jpg?ts=1717582352821&w=106&f=auto,3678/520,3678520.0,1030204719.0,Out of Stock,Pantalón,Gris,Casual
Pantalón jogger soft knit,https://www.pullandbear.com/es/pantalon-jogger-soft-knit-l07676516?cS=505&pelement=621934709,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/505/7676516505_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1702889744604&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/505/7676516505_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1702889744604&w=438&f=auto,Pantalón jogger soft knit con bolsillos y cintura elástica con cordón ajustable.,19.99,25.99,,19.99,Caqui,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/505/7676516505_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1702390439972&w=106&f=auto,7676/516,7676516.0,1030204719.0,In Stock,Pantalón,Marrón claro,Futurista
Pantalón jogger rayas laterales STWD,https://www.pullandbear.com/es/pantalon-jogger-rayas-laterales-stwd-l07679506?cS=400&pelement=629645664,https://static.pullandbear.net/assets/public/ca60/2d2b/a7a4482c8422/1a724bba116a/07679506400-A7M/07679506400-A7M.jpg?ts=1727165681878&w=438&f=auto,https://static.pullandbear.net/assets/public/aab7/f4a6/cbf6424f9c46/9ae073687eda/07679506400-M/07679506400-M.jpg?ts=1726657602566&w=438&f=auto,"Pantalón jogger con detalle de rayas laterales, bolsillos, cintura elástica y logo STWD bordado.",15.99,22.99,,15.99,Azul,https://static.pullandbear.net/assets/public/1100/4dd8/dbb6475cb2b8/ab849f21c2c8/07679506400-C/07679506400-C.jpg?ts=1726578090450&w=106&f=auto,7679/506,7679506.0,1030204719.0,In Stock,Pantalón,Azul,Deportivo
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=251&pelement=621942572,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/251/7678501251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717408681710&w=438&f=auto,https://static.pullandbear.net/assets/public/e8c8/ba55/3b1645dcb522/20b559aa661f/07678501251-A2M/07678501251-A2M.jpg?ts=1717408741714&w=438&f=auto,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",19.99,25.99,,19.99,Blanco roto,https://static.pullandbear.net/assets/public/dada/deab/d90d4e748274/a7cd2da6b047/07678501251-C/07678501251-C.jpg?ts=1716972360129&w=106&f=auto,7678/501,7678501.0,1030204719.0,In Stock,Pantalón,Blanco,Futurista
Jeans baggy jogger,https://www.pullandbear.com/es/jeans-baggy-jogger-l07685501?cS=712&pelement=621942029,https://static.pullandbear.net/assets/public/d020/c548/2bea4231a409/53d2d2b0a68d/07685501712-A7M/07685501712-A7M.jpg?ts=1716813078001&w=438&f=auto,https://static.pullandbear.net/assets/public/f65c/d0d3/58754d758329/ca6cbcdb2c92/07685501712-M/07685501712-M.jpg?ts=1721869422628&w=438&f=auto,"Jeans jogger baggy con cintura elástica con cordón, bolsillos y confeccionado en tejido 100% algodón ligero.",15.99,19.99,,15.99,Crudo,https://static.pullandbear.net/assets/public/73db/28ad/147f411f9844/ea89bcb3ac51/07685501712-C/07685501712-C.jpg?ts=1721869421446&w=106&f=auto,7685/501,7685501.0,1030204719.0,In Stock,Pantalón,Marrón claro,Moderno
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l07678502?cS=807&pelement=621942554,https://static.pullandbear.net/assets/public/6b20/5867/b12846459b85/fd11d43191c6/07678900807-M/07678900807-M.jpg?ts=1731060328035&w=438&f=auto,https://static.pullandbear.net/assets/public/01e0/3d28/78aa4106b421/d4d6ec8eed15/07678900807-A2M/07678900807-A2M.jpg?ts=1731060333754&w=438&f=auto,"Pantalón jogger cargo con cintura elástica con cordón, bolsillos y bajos elásticos.",19.99,25.99,,19.99,Gris antracita,https://static.pullandbear.net/assets/public/0183/a04f/88d84fb8b383/61d22db41f6f/07678900807-C/07678900807-C.jpg?ts=1731060344678&w=106&f=auto,7678/502,7678502.0,1030204719.0,Out of Stock,Pantalón,Gris,Vintage
Pantalón cargo multibolsillos,https://www.pullandbear.com/es/pantalon-cargo-multibolsillos-l07678524?cS=802&pelement=627106267,https://static.pullandbear.net/assets/public/43ed/0f8a/644f4f548a09/ab7cdbfaa596/07678524802-M/07678524802-M.jpg?ts=1726756925448&w=438&f=auto,https://static.pullandbear.net/assets/public/2883/cb3d/f65b45208415/fe8bd40d8486/07678524802-A2M/07678524802-A2M.jpg?ts=1726756957073&w=438&f=auto,"Pantalón cargo multibolsillos con cierre de botón y cremallera, y cintura con trabillas.",19.99,39.99,,19.99,Gris,https://static.pullandbear.net/assets/public/32fd/638e/1dda4841a791/4835f78b19a6/07678524802-C/07678524802-C.jpg?ts=1724774200890&w=106&f=auto,7678/524,7678524.0,1030204719.0,In Stock,Pantalón,Gris,Futurista
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=802&pelement=621956510,https://static.pullandbear.net/assets/public/c653/ef0f/7b2e465fb04e/992402e98892/07678509802-A7M/07678509802-A7M.jpg?ts=1722939154745&w=438&f=auto,https://static.pullandbear.net/assets/public/641b/27ee/47904495a8af/24dc5d98cc15/07678509802-M/07678509802-M.jpg?ts=1722507942906&w=438&f=auto,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",19.99,29.99,,19.99,Gris,https://static.pullandbear.net/assets/public/b021/d9e9/5a4849589ff9/0d6534e060c6/07678509802-C/07678509802-C.jpg?ts=1719573844987&w=106&f=auto,7678/509,7678509.0,1030204719.0,In Stock,Pantalón,Gris,Vintage
Pantalón carpenter doble pernera,https://www.pullandbear.com/es/pantalon-carpenter-doble-pernera-l03678520?cS=700&pelement=621942321,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3678/520/700/3678520700_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718024439026&w=438&f=auto,https://static.pullandbear.net/assets/public/9f58/d542/615e4229b945/9a7e3ec97dba/03678520700-A2M/03678520700-A2M.jpg?ts=1718024404379&w=438&f=auto,"Pantalón carpenter disponible en varios tonos con detalle de doble pernera, con bolsillos, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Marrón,https://static.pullandbear.net/assets/public/4bf3/6773/bb5c4ec5b53f/c8964fa3f0a1/03678520700-C/03678520700-C.jpg?ts=1717582352386&w=106&f=auto,3678/520,3678520.0,1030204719.0,In Stock,Pantalón,Marrón,Elegante
Pantalón carpenter,https://www.pullandbear.com/es/pantalon-carpenter-l07678810?cS=800&pelement=658057065,https://static.pullandbear.net/assets/public/e73d/651e/b1e3409a918c/70bdeb169991/07678810800-A7M/07678810800-A7M.jpg?ts=1730197368533&w=438&f=auto,https://static.pullandbear.net/assets/public/7d9a/67db/b43d4268b7bb/0c30de9ea10f/07678810800-M/07678810800-M.jpg?ts=1730136364557&w=438&f=auto,"Pantalón carpenter disponible en varios tonos con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionado en algodón.",19.99,25.99,,19.99,Negro,https://static.pullandbear.net/assets/public/7455/912d/8b4a4b7888d8/a9032c6019f3/07678810800-C/07678810800-C.jpg?ts=1728382752127&w=106&f=auto,7678/810,7678810.0,1030204719.0,In Stock,Pantalón,Negro,Bohemio
Pantalón chándal STWD,https://www.pullandbear.com/es/pantalon-chandal-stwd-l07678506?cS=717&pelement=621947942,https://static.pullandbear.net/assets/public/6813/3f4a/15184fd28e53/28dab973e36b/07678905717-A1M/07678905717-A1M.jpg?ts=1724661625440&w=438&f=auto,https://static.pullandbear.net/assets/public/0d56/35a5/fb6b4c0c9bfd/e56745cf7634/07678905717-M/07678905717-M.jpg?ts=1724661640458&w=438&f=auto,"Pantalón jogger chándal STWD con cintura elástica con cordón, bolsillos y en tejido fleece.",15.99,19.99,,15.99,Chocolate,https://static.pullandbear.net/assets/public/a856/f0e2/54074d8aa9b3/e94b3a40681e/07678905717-C/07678905717-C.jpg?ts=1722863508869&w=106&f=auto,7678/506,7678506.0,1030204719.0,Out of Stock,Pantalón,Marrón,Moderno
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l07678505?cS=833&pelement=621934780,https://static.pullandbear.net/assets/public/8dd9/e91d/d4b2496e9a42/2a21b9cd39db/07678908833-M/07678908833-M.jpg?ts=1722865881976&w=438&f=auto,https://static.pullandbear.net/assets/public/99fb/d12b/fdf04a59bc9f/aa8dcc413222/07678908833-A2M/07678908833-A2M.jpg?ts=1722865850313&w=438&f=auto,"Pantalón jogger cargo con diseño de multibolsillos de solapa en pernera, cintura elástica con cordón ajustable y bajos elásticos.",19.99,35.99,,19.99,Negro delavado,https://static.pullandbear.net/assets/public/7874/45ac/759b42f0bdbc/4b6284b6dcba/07678908833-C/07678908833-C.jpg?ts=1720012586857&w=106&f=auto,7678/505,7678505.0,1030204719.0,Out of Stock,Pantalón,Negro,Clásico
Pantalón jogger soft knit,https://www.pullandbear.com/es/pantalon-jogger-soft-knit-l07676516?cS=806&pelement=621934710,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1702889744609&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1702889744608&w=438&f=auto,Pantalón jogger soft knit con bolsillos y cintura elástica con cordón ajustable.,19.99,25.99,,19.99,Piedra,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/806/7676516806_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1702390439975&w=106&f=auto,7676/516,7676516.0,1030204719.0,In Stock,Pantalón,Marrón claro,Vintage
Pantalón jogger soft knit,https://www.pullandbear.com/es/pantalon-jogger-soft-knit-l07676516?cS=800&pelement=621934708,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/800/7676516800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1702889744607&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/800/7676516800_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1702889744606&w=438&f=auto,Pantalón jogger soft knit con bolsillos y cintura elástica con cordón ajustable.,19.99,25.99,,19.99,Negro,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7676/516/800/7676516800_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1702390439974&w=106&f=auto,7676/516,7676516.0,1030204719.0,In Stock,Pantalón,Negro,Minimalista
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l03678501?cS=505&pelement=621934238,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/505/8678503505_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1705941178397&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/505/8678503505_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1705941178397&w=438&f=auto,"Pantalón jogger cargo básico con bolsillos de tapeta, bajos elásticos, cintura ajustable con cordón y confeccionado en tejido ligeramente elástico.",19.99,25.99,,19.99,Caqui,https://static.pullandbear.net/assets/public/6e92/a34b/a12241cead5a/926aecaca556/03678501505-C/03678501505-C.jpg?ts=1721857795837&w=106&f=auto,3678/501,3678501.0,1030204719.0,In Stock,Pantalón,Marrón claro,Clásico
