Product Name,url,Image 1 URL,Image 2 URL,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,Categoria,color_homogeneizado,style_tags
Camiseta Van Gogh girasoles,https://www.pullandbear.com/es/camiseta-van-gogh-girasoles-l07249545?cS=620&pelement=621954211,https://static.pullandbear.net/assets/public/ebbc/77e1/9d164d70a28b/d1d6b9b01be5/07249545620-A20M/07249545620-A20M.jpg?ts=1720789703795&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7249/545/620/7249545620_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718356932523&w=438&f=auto,"Camiseta licencia Van Gogh con cuadro de los girasoles en la espalda, cuello redondo y de manga corta.",7.99,15.99,,7.99,Rosa,https://static.pullandbear.net/assets/public/555b/47a9/ee9b4d088e2c/d07517cf978a/07249545620-C/07249545620-C.jpg?ts=1720789723732&w=106&f=auto,7249/545,7249545.0,1030139501.0,In Stock,Camiseta,Rosa/Púrpura,Casual
Camiseta Cartoon Network,https://www.pullandbear.com/es/camiseta-cartoon-network-l03243577?cS=809&pelement=621948296,https://static.pullandbear.net/assets/public/f4d1/6756/ef304d2b8072/e2121dbc9c03/03243577809-A20M/03243577809-A20M.jpg?ts=1719307104271&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3243/577/809/3243577809_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720450923823&w=438&f=auto,"Camiseta licencia de Cartoon Network con detalle de gráfico, de manga corta y cuello redondo y confeccionada en tejido 100% algodón.",7.99,15.99,,7.99,Gris medio,https://static.pullandbear.net/assets/public/87de/d461/be354e839d61/deaefa36616b/03243577809-C/03243577809-C.jpg?ts=1719307055490&w=106&f=auto,3243/577,3243577.0,1030139501.0,In Stock,Camiseta,Gris,Casual
Camiseta oversize sport STWD líneas,https://www.pullandbear.com/es/camiseta-oversize-sport-stwd-lineas-l07248574?cS=250&pelement=621948006,https://static.pullandbear.net/assets/public/a790/794d/668d45dd993f/b32bd8566494/07248574250-A6M/07248574250-A6M.jpg?ts=1724150883437&w=438&f=auto,https://static.pullandbear.net/assets/public/2c2a/cfc6/5c864eb4adeb/999c9fb0b64c/07248574250-M/07248574250-M.jpg?ts=1724660465173&w=438&f=auto,"Camiseta STWD oversize de estilo deportivo con líneas y print de número en la espalda, de manga corta y cuello redondo y confeccionada en tejido 100% algodón.",7.99,17.99,,7.99,Blanco,https://static.pullandbear.net/assets/public/2efc/36ae/a76342ecb232/7fc200e85a47/07248574250-C/07248574250-C.jpg?ts=1724150889978&w=106&f=auto,7248/574,7248574.0,1030204790.0,In Stock,Camiseta,Blanco,Casual
Sudadera manga corta interlock,https://www.pullandbear.com/es/sudadera-manga-corta-interlock-l07248591?cS=800&pelement=621942596,https://static.pullandbear.net/assets/public/0c65/9e75/003a40dea2fa/47b110dec968/07248591800-A20M/07248591800-A20M.jpg?ts=1720788965227&w=438&f=auto,https://static.pullandbear.net/assets/public/2bde/afad/733244fd84d8/eefc5b5212f3/07248591800-M/07248591800-M.jpg?ts=1721652865011&w=438&f=auto,Sudadera de manga corta en tejido interlock con detalle de print de fotografía y cuello redondo.,7.99,19.99,,7.99,Negro,https://static.pullandbear.net/assets/public/7ed6/746a/62a04a13b5f6/e56146cf9f86/07248591800-C/07248591800-C.jpg?ts=1720788967664&w=106&f=auto,7248/591,7248591.0,1030204790.0,In Stock,Sudadera,Negro,Casual
Camiseta manga corta lavada,https://www.pullandbear.com/es/camiseta-manga-corta-lavada-l07249511?cS=802&pelement=621941924,https://static.pullandbear.net/assets/public/1e35/6332/a460426898ad/4e8b629991ac/07249511802-A6M/07249511802-A6M.jpg?ts=1725023474017&w=438&f=auto,https://static.pullandbear.net/assets/public/4c52/d562/64524e25b50d/207971d7335a/07249511802-M/07249511802-M.jpg?ts=1724768022644&w=438&f=auto,"Camiseta básica de manga corta y cuello redondo, confeccionada en tejido de algodón con efecto lavado.",7.99,14.99,,7.99,Gris,https://static.pullandbear.net/assets/public/cd35/55ee/3ad14004934a/59e3da48b1bf/07249511802-C/07249511802-C.jpg?ts=1725023472054&w=106&f=auto,7249/511,7249511.0,1030204790.0,In Stock,Camiseta,Gris,"Casual, Básica"
Camiseta Van Gogh Arlés,https://www.pullandbear.com/es/camiseta-van-gogh-arles-l07248556?cS=251&pelement=621934420,https://static.pullandbear.net/assets/public/ad97/ea3c/53024633ad32/c20e6ac71afa/07248556251-A20M/07248556251-A20M.jpg?ts=1721220617937&w=438&f=auto,https://static.pullandbear.net/assets/public/c241/cf0c/2ffa4affa631/38f567554c43/07248556251-M/07248556251-M.jpg?ts=1721639756561&w=438&f=auto,"Camiseta licencia Van Gogh con gráfico de la obra &#39;El dormitorio en Arlés&#39;, de manga corta, con cuello redondo y confeccionada en tejido 100% algodón.",7.99,15.99,,7.99,Blanco roto,https://static.pullandbear.net/assets/public/a209/e0f7/46de4853bed5/50e05a4e4dcc/07248556251-C/07248556251-C.jpg?ts=1721220621732&w=106&f=auto,7248/556,7248556.0,1030139501.0,In Stock,Camiseta,Blanco,Casual
Camiseta Café del Mar,https://www.pullandbear.com/es/camiseta-cafe-del-mar-l03244522?cS=712&pelement=621963151,https://static.pullandbear.net/assets/public/7001/8ffa/b1a046c18a6d/966b2d5339ef/03244522712-A6M/03244522712-A6M.jpg?ts=1720714127162&w=438&f=auto,https://static.pullandbear.net/assets/public/0867/4289/a04543f8a179/cc7df301cc84/03244522712-M/03244522712-M.jpg?ts=1721639708815&w=438&f=auto,"Camiseta de manga corta licencia de Café del Mar Ibiza, con gráfico de plantas y confeccionada en tejido 100% algodón.",7.99,15.99,,7.99,Crudo,https://static.pullandbear.net/assets/public/2f0a/8f2b/bc5440b89c8f/5fa189c7229d/03244522712-C/03244522712-C.jpg?ts=1720714063052&w=106&f=auto,3244/522,3244522.0,1030139501.0,In Stock,Camiseta,Marrón claro,Casual
Camiseta manga corta STWD efecto lavado,https://www.pullandbear.com/es/camiseta-manga-corta-stwd-efecto-lavado-l07248513?cS=500&pelement=621953643,https://static.pullandbear.net/assets/public/ea69/a320/46a14bcc9b5f/d10f63d899f7/07248513500-A6M/07248513500-A6M.jpg?ts=1721774124622&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/513/500/7248513500_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718006051424&w=438&f=auto,Camiseta de manga corta y cuello redondo STWD en tejido efecto lavado y confeccionada en 100% algodón.,7.99,14.99,,7.99,Verde,https://static.pullandbear.net/assets/public/f493/d1bf/9b0d4a38b559/9b9f648ebc36/07248513500-C/07248513500-C.jpg?ts=1721774125513&w=106&f=auto,7248/513,7248513.0,1030204790.0,In Stock,Camiseta,Verde,Casual
Camiseta texto manga larga,https://www.pullandbear.com/es/camiseta-texto-manga-larga-l03244533?cS=922&pelement=629815669,https://static.pullandbear.net/assets/public/e960/e4b0/298d44f79951/d52aee810a2d/03244533922-A6M/03244533922-A6M.jpg?ts=1724051199345&w=438&f=auto,https://static.pullandbear.net/assets/public/42e7/07d1/6ec541d5b730/ebd770ddba83/03244533922-M/03244533922-M.jpg?ts=1726760168578&w=438&f=auto,"Camiseta de manga larga combinada con cuello redondo, texto &#39;Live fast stay true&#39; y en algodón efecto lavado ácido.",7.99,19.99,,7.99,Gris oscuro,https://static.pullandbear.net/assets/public/9e04/2a44/807e4836bc29/64e19bd2f142/03244533922-C/03244533922-C.jpg?ts=1724051182171&w=106&f=auto,3244/533,3244533.0,1030204790.0,In Stock,Camiseta,Gris,Otro
Camiseta Green Day Dookie,https://www.pullandbear.com/es/camiseta-green-day-dookie-l07248925?cS=800&pelement=621954226,https://static.pullandbear.net/assets/public/002f/706d/74c94e14a33b/3da046038b93/07248925800-A6M/07248925800-A6M.jpg?ts=1723187503893&w=438&f=auto,https://static.pullandbear.net/assets/public/cf48/d0a7/a8ff4835bd99/dbe4a6ab1e24/07248925800-M/07248925800-M.jpg?ts=1724135889557&w=438&f=auto,"Camiseta licencia de Green Day con detalle de print, de manga corta y cuello redondo y confeccionada en tejido efecto lavado de algodón.",7.99,17.99,,7.99,Negro,https://static.pullandbear.net/assets/public/7c49/dd22/49324d58afd7/581933434399/07248925800-C/07248925800-C.jpg?ts=1723188178300&w=106&f=auto,7248/925,7248925.0,1030139019.0,In Stock,Camiseta,Negro,Casual
Camiseta STWD bandera Francia,https://www.pullandbear.com/es/camiseta-stwd-bandera-francia-l07244524?cS=250&pelement=630685233,https://static.pullandbear.net/assets/public/2ed5/72bc/46ce4eeda29d/7cabcd50b0ac/07244524250-A20M/07244524250-A20M.jpg?ts=1717760440207&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7244/524/250/7244524250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718024408638&w=438&f=auto,Camiseta STWD de manga corta con gráfico de la bandera de Francia.,7.99,14.99,,7.99,Blanco,https://static.pullandbear.net/assets/public/2769/db10/91f3415bb593/3b1ccd7e054f/07244524250-C/07244524250-C.jpg?ts=1717760440893&w=106&f=auto,7244/524,7244524.0,1030204790.0,In Stock,Camiseta,Blanco,Casual
Camiseta STWD bandera Italia,https://www.pullandbear.com/es/camiseta-stwd-bandera-italia-l07244520?cS=420&pelement=630685234,https://static.pullandbear.net/assets/public/8c92/d213/a1714260b82d/3fb2b78e15ce/07244520420-A6M/07244520420-A6M.jpg?ts=1717760440997&w=438&f=auto,https://static.pullandbear.net/assets/public/f979/94e0/90204297a85d/c0701f9dc93a/07244520420-A20M/07244520420-A20M.jpg?ts=1717760442338&w=438&f=auto,Camiseta STWD de manga corta con gráfico de la bandera de Italia.,7.99,14.99,,7.99,Azulón,https://static.pullandbear.net/assets/public/a392/2312/c3bb41ca9f86/a1be5c6a6903/07244520420-C/07244520420-C.jpg?ts=1717760441655&w=106&f=auto,7244/520,7244520.0,1030204790.0,In Stock,Camiseta,Azul,Casual
Camiseta boxy P&B Black Label,https://www.pullandbear.com/es/camiseta-boxy-pb-black-label-l07248582?cS=251&pelement=621934510,https://static.pullandbear.net/assets/public/d044/568a/cfe64c8bb680/d905979b971f/07248582251-A6M/07248582251-A6M.jpg?ts=1716557345909&w=438&f=auto,https://static.pullandbear.net/assets/public/939e/6870/30f8413a9d5a/f11cc1ea68d2/07248582251-M/07248582251-M.jpg?ts=1725618311363&w=438&f=auto,"Camiseta boxy de manga corta, con detalle de bolsillo delantero y confeccionada en algodón.  Colección P&amp;B Black Label",7.99,15.99,,7.99,Blanco roto,https://static.pullandbear.net/assets/public/364e/0727/7d75497a98e1/f4c3c0f479a1/07248582251-C/07248582251-C.jpg?ts=1716557345663&w=106&f=auto,7248/582,7248582.0,1030204790.0,In Stock,Camiseta,Blanco,Casual
Polo manga corta logo,https://www.pullandbear.com/es/polo-manga-corta-logo-l03201500?cS=500&pelement=631402887,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/500/3201500500_2_6_0.jpg?imwidth=%3Awidth%3A&ts=1708621126257&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/500/3201500500_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1709544382070&w=438&f=auto,"Polo de manga corta con detalle de logo bordado y etiqueta en el bajo, con cuello clásico, cierre de botones y confeccionado en tejido de algodón.",7.99,12.99,,7.99,Verde,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/500/3201500500_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1708621126258&w=106&f=auto,3201/500,3201500.0,1030204790.0,In Stock,Polo,Verde,"Casual, Logo"
Camiseta parche C'est la vie,https://www.pullandbear.com/es/camiseta-parche-cest-la-vie-l07248594?cS=251&pelement=623677892,https://static.pullandbear.net/assets/public/8f68/a304/50164745a96d/ec9b6a6bcde5/07248594251-A20M/07248594251-A20M.jpg?ts=1720789035839&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/594/251/7248594251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719573143502&w=438&f=auto,"Camiseta de manga corta con parche bordado &#39;C&#39;est la vie&#39;, cuello redondo y en 100% algodón.",7.99,19.99,,7.99,Blanco roto,https://static.pullandbear.net/assets/public/dda1/0c94/14b54a93b320/fe6362c4baa0/07248594251-C/07248594251-C.jpg?ts=1720788998563&w=106&f=auto,7248/594,7248594.0,1030204790.0,In Stock,Camiseta,Blanco,Casual
Camiseta doble manga STWD perro,https://www.pullandbear.com/es/camiseta-doble-manga-stwd-perro-l07249527?cS=520&pelement=621942870,https://static.pullandbear.net/assets/public/3fe6/b848/77c04e0ab23a/f9a54414b6e9/07249527520-A20M/07249527520-A20M.jpg?ts=1717159819950&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7249/527/520/7249527520_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719573234374&w=438&f=auto,"Camiseta STWD en color lima y de manga larga en contraste, con gráfico de perro y cuello redondo.",7.99,17.99,,7.99,Lima,https://static.pullandbear.net/assets/public/afe0/13f8/a9704d049b21/33720c1a63d4/07249527520-C/07249527520-C.jpg?ts=1717159821190&w=106&f=auto,7249/527,7249527.0,1030204790.0,In Stock,Camiseta,Verde,Otro
Camiseta interlock gráfico volúmen,https://www.pullandbear.com/es/camiseta-interlock-grafico-volumen-l07248562?cS=800&pelement=621935112,https://static.pullandbear.net/assets/public/a5d4/5e5b/aab840a4b1de/a93806beed81/07248562800-A6M/07248562800-A6M.jpg?ts=1718024803475&w=438&f=auto,https://static.pullandbear.net/assets/public/0c35/8fc2/30434276aabe/2d4ddaf52f0f/07248562800-M/07248562800-M.jpg?ts=1721049329363&w=438&f=auto,"Camiseta de color negro con detalle de gráficos con volumen, de manga corta, con cuello redondo y confeccionada en mezcla de algodón.",7.99,19.99,,7.99,Negro,https://static.pullandbear.net/assets/public/92ad/8527/94444098a043/66f3d32c6024/07248562800-C/07248562800-C.jpg?ts=1718024797703&w=106&f=auto,7248/562,7248562.0,1030204790.0,In Stock,Camiseta,Negro,Casual
Camiseta deportes logo P&B,https://www.pullandbear.com/es/camiseta-deportes-logo-pb-l07248704?cS=250&pelement=621942036,https://static.pullandbear.net/assets/public/3b69/293b/883e494cac87/dc0c50a17712/07248704250-A6M/07248704250-A6M.jpg?ts=1717000411004&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/704/250/7248704250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1718975463956&w=438&f=auto,"Camiseta con logo de P&amp;B y distintos deportes bordados, de cuello redondo y manga corta.",5.99,9.99,,5.99,Blanco,https://static.pullandbear.net/assets/public/3e75/66bc/26704066b221/690e8d7376c4/07248704250-C/07248704250-C.jpg?ts=1717000410397&w=106&f=auto,7248/704,7248704.0,1030204790.0,In Stock,Camiseta,Blanco,"Casual, Logo"
Camiseta manga corta rayas,https://www.pullandbear.com/es/camiseta-manga-corta-rayas-l03243506?cS=800&pelement=621934415,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/506/800/3243506800_2_6_0.jpg?imwidth=%3Awidth%3A&ts=1709801431804&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/506/800/3243506800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710152182422&w=438&f=auto,"Camiseta de manga corta con diseño a rayas, con cuello redondo y confeccionada en algodón.",5.99,9.99,,5.99,Negro,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3243/506/800/3243506800_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1709801431804&w=106&f=auto,3243/506,3243506.0,1030204790.0,In Stock,Camiseta,Negro,Casual
Camiseta boxy STWD gráfico,https://www.pullandbear.com/es/camiseta-boxy-stwd-grafico-l07249593?cS=807&pelement=627888238,https://static.pullandbear.net/assets/public/2f98/2192/c27f43f8949c/ffe3b83ec965/07249593807-A6M/07249593807-A6M.jpg?ts=1724051255897&w=438&f=auto,https://static.pullandbear.net/assets/public/3d11/fcc1/a07e4bad88b7/37a3cdfbcbfa/07249593807-M/07249593807-M.jpg?ts=1725276357683&w=438&f=auto,"Camiseta STWD boxy fit con detalle de gráfico, de manga corta y cuello redondo, confeccionada en tejido de algodón.",7.99,15.99,,7.99,Gris antracita,https://static.pullandbear.net/assets/public/fe62/8e3e/8ffd48f79704/46445e8afa36/07249593807-C/07249593807-C.jpg?ts=1724051391192&w=106&f=auto,7249/593,7249593.0,1030204790.0,In Stock,Camiseta,Gris,"Casual, Ajustado"
Camiseta cropped manga corta,https://www.pullandbear.com/es/camiseta-cropped-manga-corta-l07244513?cS=800&pelement=654397814,https://static.pullandbear.net/assets/public/94fc/7dfc/b3234d1aad81/a64f4c7256bc/07244513800-a6m/07244513800-a6m.jpg?ts=1728382549223&w=438&f=auto,https://static.pullandbear.net/assets/public/b894/5517/c260458385e8/07d80ce305d8/07244513800-M/07244513800-M.jpg?ts=1728384645932&w=438&f=auto,"Camiseta de manga corta con detalle de etiqueta en el bajo, cuello redondo y confeccionada en algodón.",5.99,9.99,,5.99,Negro,https://static.pullandbear.net/assets/public/877f/604f/ab264e83bcbb/f92a73918652/07244513800-C/07244513800-C.jpg?ts=1728382550584&w=106&f=auto,7244/513,7244513.0,1030204790.0,In Stock,Camiseta,Negro,Casual
Camiseta tirantes básica,https://www.pullandbear.com/es/camiseta-tirantes-basica-l07249902?cS=250&pelement=621942145,https://static.pullandbear.net/assets/public/dd41/fac6/ec824c8f9826/094165dd611f/07249902250-A6M/07249902250-A6M.jpg?ts=1716546152834&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7249/902/250/7249902250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719573323544&w=438&f=auto,Camiseta de tirantes básica con cuello redondo y detalle de etiqueta en el bajo.,5.99,6.99,,5.99,Blanco,https://static.pullandbear.net/assets/public/4b11/300a/bf494d1786c0/e4ec7dd1ba73/07249902250-C/07249902250-C.jpg?ts=1716546152861&w=106&f=auto,7249/902,7249902.0,1030204790.0,In Stock,Camiseta,Blanco,Básica
Camiseta estructura bordado Offline,https://www.pullandbear.com/es/camiseta-estructura-bordado-offline-l07244509?cS=500&pelement=649550843,https://static.pullandbear.net/assets/public/e8a9/1ef8/ecc14b3ba141/36c276dc7bde/07244509500-A6M/07244509500-A6M.jpg?ts=1725023228970&w=438&f=auto,https://static.pullandbear.net/assets/public/31eb/c867/0e3d4614aaf8/13622f087e11/07244509500-M/07244509500-M.jpg?ts=1725617879011&w=438&f=auto,Camiseta de manga corta en tejido otomán con cuello redondo y bordado &#39;offline&#39;.,7.99,17.99,,7.99,Verde,https://static.pullandbear.net/assets/public/fc33/0de8/a60e4ebeabbe/63006b330e63/07244509500-C/07244509500-C.jpg?ts=1725023231201&w=106&f=auto,7244/509,7244509.0,1030204790.0,In Stock,Camiseta,Verde,Casual
Camiseta manga corta STWD efecto lavado,https://www.pullandbear.com/es/camiseta-manga-corta-stwd-efecto-lavado-l07248513?cS=520&pelement=621953642,https://static.pullandbear.net/assets/public/8291/6d7b/1fb14e0a9273/6a030c8d1507/07248902520-A6M/07248902520-A6M.jpg?ts=1716797119915&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/513/520/7248513520_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717083182312&w=438&f=auto,Camiseta de manga corta y cuello redondo STWD en tejido efecto lavado y confeccionada en 100% algodón.,7.99,14.99,,7.99,Lima,https://static.pullandbear.net/assets/public/75cf/b379/bc3748d3b54f/d4608a659732/07248902520-C/07248902520-C.jpg?ts=1716797120036&w=106&f=auto,7248/513,7248513.0,1030204790.0,In Stock,Camiseta,Verde,Casual
Camiseta Grateful Dead,https://www.pullandbear.com/es/camiseta-grateful-dead-l03243578?cS=700&pelement=621948256,https://static.pullandbear.net/assets/public/4ed9/9c84/252e408492e5/d197a85ba026/03243578700-A20M/03243578700-A20M.jpg?ts=1717159824230&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3243/578/700/3243578700_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719573082597&w=438&f=auto,"Camiseta licencia Grateful Dead con gráfico de la banda en contraste en la parte delantera y en la espalda, cuello redondo y de manga corta.",7.99,17.99,,7.99,Marrón,https://static.pullandbear.net/assets/public/2bc4/44a9/bca1455cad74/c279300c4d0f/03243578700-C/03243578700-C.jpg?ts=1717159825943&w=106&f=auto,3243/578,3243578.0,1030139019.0,In Stock,Camiseta,Marrón,Casual
Camiseta manga corta texto,https://www.pullandbear.com/es/camiseta-manga-corta-texto-l07249908?cS=406&pelement=621935235,https://static.pullandbear.net/assets/public/807f/1f7e/cf834e259a9e/a89a970e662b/07249908406-A6M/07249908406-A6M.jpg?ts=1719306936036&w=438&f=auto,https://static.pullandbear.net/assets/public/b6f8/18ad/43d447d18e99/ff70bb54130b/07249908406-M/07249908406-M.jpg?ts=1721049395076&w=438&f=auto,"Camiseta de manga corta disponible en varios tonos, con texto en contraste, cuello redondo, detalle de etiqueta en el bajo y confeccionada en algodón.",5.99,12.99,,5.99,Azul claro,https://static.pullandbear.net/assets/public/4eb0/4a96/42174067ab7c/b2f75197fec6/07249908406-C/07249908406-C.jpg?ts=1719306941696&w=106&f=auto,7249/908,7249908.0,1030204790.0,In Stock,Camiseta,Azul claro,Casual
Polo manga corta logo,https://www.pullandbear.com/es/polo-manga-corta-logo-l03201500?cS=800&pelement=631402888,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/800/3201500800_2_6_0.jpg?imwidth=%3Awidth%3A&ts=1708621126258&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/800/3201500800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1709545045045&w=438&f=auto,"Polo de manga corta con detalle de logo bordado y etiqueta en el bajo, con cuello clásico, cierre de botones y confeccionado en tejido de algodón.",7.99,12.99,,7.99,Negro,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3201/500/800/3201500800_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1708621126259&w=106&f=auto,3201/500,3201500.0,1030204790.0,In Stock,Polo,Negro,"Casual, Logo"
Sudadera manga corta bordado interlock,https://www.pullandbear.com/es/sudadera-manga-corta-bordado-interlock-l03241583?cS=251&pelement=631396595,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3241/583/251/3241583251_2_20_0.jpg?imwidth=%3Awidth%3A&ts=1712062684810&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3241/583/251/3241583251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1712319303758&w=438&f=auto,"Sudadera de manga corta con detalle de bordado, confeccionada en tejido interlock.",7.99,19.99,,7.99,Blanco roto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3241/583/251/3241583251_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1712062684813&w=106&f=auto,3241/583,3241583.0,1030204790.0,In Stock,Sudadera,Blanco,Casual
Camiseta Café del Mar,https://www.pullandbear.com/es/camiseta-cafe-del-mar-l03244521?cS=251&pelement=621963150,https://static.pullandbear.net/assets/public/f58d/c389/542f43bcb73e/aaf5800dbc57/03244521251-A20M/03244521251-A20M.jpg?ts=1720714065831&w=438&f=auto,https://static.pullandbear.net/assets/public/f264/2d09/440545a48966/a7867e5287be/03244521251-M/03244521251-M.jpg?ts=1721639498191&w=438&f=auto,"Camiseta de manga corta licencia de Café del Mar Ibiza, con gráfico de limones y confeccionada en tejido 100% algodón.",7.99,15.99,,7.99,Blanco roto,https://static.pullandbear.net/assets/public/3386/086e/8c3146119616/d86d2ef2b665/03244521251-C/03244521251-C.jpg?ts=1720714070122&w=106&f=auto,3244/521,3244521.0,1030139501.0,In Stock,Camiseta,Blanco,Casual
Camiseta degradado STWD,https://www.pullandbear.com/es/camiseta-degradado-stwd-l07248577?cS=300&pelement=621954304,https://static.pullandbear.net/assets/public/c882/c254/9903401ca497/354b3eee09e5/07248577300-A6M/07248577300-A6M.jpg?ts=1716557344461&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7248/577/300/7248577300_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719572999437&w=438&f=auto,"Camiseta de color amarillo degradado con detalle de print, de manga corta y cuello redondo y confeccionada en tejido efecto lavado de algodón.",7.99,15.99,,7.99,Amarillo,https://static.pullandbear.net/assets/public/3a88/a209/1e1f46239b12/7d7cb4f10584/07248577300-C/07248577300-C.jpg?ts=1716557345217&w=106&f=auto,7248/577,7248577.0,1030204790.0,In Stock,Camiseta,Amarillo,Casual
Camiseta Jujutsu Kaisen,https://www.pullandbear.com/es/camiseta-jujutsu-kaisen-l07249989?cS=800&pelement=645405278,https://static.pullandbear.net/assets/public/5b0b/e9f5/dca742c985ae/5b61dd1d9210/07249989800-A6M/07249989800-A6M.jpg?ts=1727367300024&w=438&f=auto,https://static.pullandbear.net/assets/public/5c34/628f/0dda44a88dae/0c50bbf29e0c/07249989800-M/07249989800-M.jpg?ts=1730105613722&w=438&f=auto,"Camiseta licencia Jujutsu Kaisen de color negro con gráfico en contraste, de manga corta, con cuello redondo y confeccionada en algodón.",7.99,15.99,,7.99,Negro,https://static.pullandbear.net/assets/public/f185/4dbf/75b647fbafdb/333c6b8d7f73/07249989800-C/07249989800-C.jpg?ts=1727367293601&w=106&f=auto,7249/989,7249989.0,1030139501.0,In Stock,Camiseta,Negro,Casual
Camiseta STWD Records lavada,https://www.pullandbear.com/es/camiseta-stwd-records-lavada-l07249510?cS=611&pelement=621935159,https://static.pullandbear.net/assets/public/64a7/bc65/145e400e9144/55c210dc4130/07249510611-A20M/07249510611-A20M.jpg?ts=1721845621380&w=438&f=auto,https://static.pullandbear.net/assets/public/186d/355a/759d4ab5bb58/7a9a99f7ff3b/07249510611-M/07249510611-M.jpg?ts=1723624357022&w=438&f=auto,"Camiseta STWD de manga corta y cuello redondo, con texto Records, confeccionada en tejido efecto lavado de algodón.",7.99,14.99,,7.99,Morado,https://static.pullandbear.net/assets/public/79fd/56b2/393b4d36be08/a87c2f683446/07249510611-C/07249510611-C.jpg?ts=1721845621288&w=106&f=auto,7249/510,7249510.0,1030204790.0,In Stock,Camiseta,Rosa/Púrpura,Casual
Camiseta heavy weight manga corta,https://www.pullandbear.com/es/camiseta-heavy-weight-manga-corta-l03243501?cS=501&pelement=621953604,https://static.pullandbear.net/assets/public/c1e3/0b5f/edb84f329e86/48a2cf9ce0e9/07249904501-A6M/07249904501-A6M.jpg?ts=1720789225864&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3243/501/501/3243501501_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1719938709648&w=438&f=auto,"Camiseta de manga corta en tejido heavy weight, con cuello redondo y confeccionada en 100% algodón.",5.99,12.99,,5.99,Botella,https://static.pullandbear.net/assets/public/6f7e/4304/135c442f9d5b/27250d84bc47/07249904501-C/07249904501-C.jpg?ts=1720789266798&w=106&f=auto,3243/501,3243501.0,1030204790.0,In Stock,Camiseta,Verde,Casual
