Product Name,url,Image 1 URL,Image 2 URL,current_price_x,description,sale_price,old_price,original_price,current_price_y,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria
Jeans carrot acabado lavado,https://www.pullandbear.com/es/jeans-carrot-acabado-lavado-l07685507?cS=434&pelement=662027248,https://static.pullandbear.net/assets/public/63fc/f08f/c2c649c6b46a/038bc0d984ca/07685507434-M/07685507434-M.jpg?ts=1722951658046&w=438&f=auto,https://static.pullandbear.net/assets/public/e51c/0566/c3544a8898c2/9365d92fe6eb/07685507434-A2M/07685507434-A2M.jpg?ts=1722951758075&w=438&f=auto,19.99,"Jeans carrot fit con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.",,,,19.99,Indigo claro,https://static.pullandbear.net/assets/public/cd6b/3724/da6d44318360/063ca5f211ee/07685507434-C/07685507434-C.jpg?ts=1721829916524&w=106&f=auto,7685/507,7685507.0,1030204730.0,In Stock,Azul claro,Pantalón
Jeans straight vintage,https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=407&pelement=662020717,https://static.pullandbear.net/assets/public/f4f2/fe72/b5a6425ea207/8b0f21e83b48/03687504407-M/03687504407-M.jpg?ts=1737374620147&w=438&f=auto,https://static.pullandbear.net/assets/public/fdb4/368d/3a8f49e7a38c/384a08b32801/03687504407-A2M/03687504407-A2M.jpg?ts=1737374619887&w=438&f=auto,25.99,"Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",,,,25.99,Azul oscuro,https://static.pullandbear.net/assets/public/1d1d/4782/271048e18853/231a06908049/03687504407-C/03687504407-C.jpg?ts=1733757021964&w=106&f=auto,3687/504,3687504.0,1030204730.0,In Stock,Azul,Pantalón
Jeans straight vintage,https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=434&pelement=662020713,https://static.pullandbear.net/assets/public/4603/47b6/88d64e19b99e/7ff4289b50dc/03687504434-M/03687504434-M.jpg?ts=1737374619586&w=438&f=auto,https://static.pullandbear.net/assets/public/b1d6/cdbe/8d8a4c76958f/debda1588f28/03687504434-A2M/03687504434-A2M.jpg?ts=1737374620133&w=438&f=auto,25.99,"Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",,,,25.99,Indigo claro,https://static.pullandbear.net/assets/public/eb1c/c4ab/e80f429f8dee/25a37501c850/03687504434-C/03687504434-C.jpg?ts=1733419475545&w=106&f=auto,3687/504,3687504.0,1030204730.0,In Stock,Azul claro,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l03683524?cS=400&pelement=662026748,https://static.pullandbear.net/assets/public/fb7f/f334/cb09495389af/cdf806930e5d/03683524400-M/03683524400-M.jpg?ts=1732547278483&w=438&f=auto,https://static.pullandbear.net/assets/public/cec4/2eca/85d345af8eee/2544bdb1e2c3/03683524400-A2M/03683524400-A2M.jpg?ts=1732547257811&w=438&f=auto,39.99,"Jeans super baggy con diseño de cinco bolsillos, cintura con trabillas, y cierre de cremallera y botón.",,,,39.99,Azul,https://static.pullandbear.net/assets/public/ffff/cb61/3a7c4bf0a332/779c43ace5e1/03683524400-C/03683524400-C.jpg?ts=1732547283779&w=106&f=auto,3683/524,3683524.0,1030204730.0,In Stock,Azul,Pantalón
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l03683509?cS=922&pelement=662031851,https://static.pullandbear.net/assets/public/a91f/f70b/dcd4456ca90a/29108451aab7/03683509922-M/03683509922-M.jpg?ts=1737634419923&w=438&f=auto,https://static.pullandbear.net/assets/public/e1c2/04a5/715b42d882db/516c4bded117/03683509922-A2M/03683509922-A2M.jpg?ts=1737643159281&w=438&f=auto,35.99,"Jeans super baggy disponibles en varios tonos, diseño de cinco bolsillos y cierre de botón y cremallera.",,,,35.99,Gris oscuro,https://static.pullandbear.net/assets/public/6b8c/84e4/249d415393c9/481e80f38d4b/03683509922-C/03683509922-C.jpg?ts=1734342501418&w=106&f=auto,3683/509,3683509.0,1030204730.0,In Stock,Gris,Pantalón
Jeans straight vintage,https://www.pullandbear.com/es/jeans-straight-vintage-l03687504?cS=427&pelement=662020715,https://static.pullandbear.net/assets/public/3bf2/e739/756b4aa0a5bd/ad62da3ceb25/03687504427-M/03687504427-M.jpg?ts=1737374620169&w=438&f=auto,https://static.pullandbear.net/assets/public/b563/0d7a/0096443f9ad2/bcc1526c07ae/03687504427-A2M/03687504427-A2M.jpg?ts=1737374619900&w=438&f=auto,25.99,"Jeans straight con acabado lavado, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",,,,25.99,Azul medio,https://static.pullandbear.net/assets/public/2c31/3595/eb3746608ec8/2b8d1efc53e4/03687504427-C/03687504427-C.jpg?ts=1733757037587&w=106&f=auto,3687/504,3687504.0,1030204730.0,In Stock,Azul,Pantalón
Jeans carrot detalle rotos,https://www.pullandbear.com/es/jeans-carrot-detalle-rotos-l03683541?cS=434&pelement=665858895,https://static.pullandbear.net/assets/public/fccc/8fc7/801d477ab4a1/35a4b0b9d9fd/03683541434-M/03683541434-M.jpg?ts=1736784521791&w=438&f=auto,https://static.pullandbear.net/assets/public/e7e7/687f/0b4644f9b76a/5ed7b248aef9/03683541434-A2M/03683541434-A2M.jpg?ts=1736784704696&w=438&f=auto,29.99,"Jeans carrot fit con diseño de cinco bolsillos, detalle de rotos en la pernera, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón ligeramente elástico.",,,,29.99,Indigo claro,https://static.pullandbear.net/assets/public/5b9a/33e9/d8de47cba58c/d15afc07a5eb/03683541434-C/03683541434-C.jpg?ts=1737653662408&w=106&f=auto,3683/541,3683541.0,1030204730.0,In Stock,Azul claro,Pantalón
Jeans skater,https://www.pullandbear.com/es/jeans-skater-l07685524?cS=833&pelement=662027234,https://static.pullandbear.net/assets/public/c726/5728/3ba84a5eab84/420a091c50f9/07685524833-M/07685524833-M.jpg?ts=1737717165872&w=438&f=auto,https://static.pullandbear.net/assets/public/5079/8cd4/c6d24bd2b094/cdbc2bef0a0a/07685524833-A2M/07685524833-A2M.jpg?ts=1737717165720&w=438&f=auto,29.99,"Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.",,,,29.99,Negro delavado,https://static.pullandbear.net/assets/public/21ef/ba4e/ffb44bd7a723/82ca0f2928db/07685524833-C/07685524833-C.jpg?ts=1729236277149&w=106&f=auto,7685/524,7685524.0,1030204730.0,In Stock,Negro,Pantalón
Jeans skater,https://www.pullandbear.com/es/jeans-skater-l07685524?cS=922&pelement=662027235,https://static.pullandbear.net/assets/public/89f3/46ab/6e44459bbdd5/13e6241a2363/07685524922-M/07685524922-M.jpg?ts=1737631407273&w=438&f=auto,https://static.pullandbear.net/assets/public/bece/9998/52f144c6b3a8/323abc829880/0768552492200-A10M/0768552492200-A10M.jpg?ts=1729605731621&w=438&f=auto,29.99,"Jeans skater con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.",,,,29.99,Gris oscuro,https://static.pullandbear.net/assets/public/ef8e/0745/dddf4f08b6ba/9694bcbf8954/07685524922-C/07685524922-C.jpg?ts=1722957196721&w=106&f=auto,7685/524,7685524.0,1030204730.0,In Stock,Gris,Pantalón
Jeans baggy,https://www.pullandbear.com/es/jeans-baggy-l03685514?cS=407&pelement=662014313,https://static.pullandbear.net/assets/public/4e29/5e07/23a64c129560/2a2bcafc362c/07685526407-M/07685526407-M.jpg?ts=1723189226935&w=438&f=auto,https://static.pullandbear.net/assets/public/fb58/e795/f20449aeb84b/c0e65e9f2f57/07685526407-A2M/07685526407-A2M.jpg?ts=1723189224190&w=438&f=auto,29.99,"Jeans baggy disponibles en varios tonos, con logo, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en 100% algodón.",,,,29.99,Azul oscuro,https://static.pullandbear.net/assets/public/209c/a6b4/a9eb488fafd3/8c55b383a23a/07685526407-C/07685526407-C.jpg?ts=1724415103271&w=106&f=auto,3685/514,3685514.0,1030204730.0,In Stock,Azul,Pantalón
