product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria,Tag_1,Tag_2,Tag_3
Jeans loose fit,https://www.pullandbear.com/es/jeans-loose-fit-l07685525?cS=427&pelement=621947921,https://static.pullandbear.net/assets/public/8be3/3cdd/8de5403881b7/775b8cfc7a80/07685525427-M/07685525427-M.jpg?ts=1723449275473&w=438&f=auto,https://static.pullandbear.net/assets/public/c3b0/07a8/2baf4a1b9500/b35ba2e63aa8/07685525427-A2M/07685525427-A2M.jpg?ts=1723449284919&w=438&f=auto,12.99,"Jeans loose fit con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en tejido de algodón.",12.99,15.99,29.99,12.99,Azul medio,https://static.pullandbear.net/assets/public/ad3d/1d44/310848a09fdc/f6c7ef10fc68/07685525427-C/07685525427-C.jpg?ts=1724689671243&w=106&f=auto,7685/525,7685525.0,1030204729.0,In stock,Azul,Pantalón,Elegante,Bohemio,Straight
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l07685511?cS=406&pelement=638349768,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7685/511/406/7685511406_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720175903743&w=438&f=auto,https://static.pullandbear.net/assets/public/5fed/6b22/f0fe421f82a3/f450d98e3dd6/07685511406-A2M/07685511406-A2M.jpg?ts=1720175907538&w=438&f=auto,12.99,"Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.",12.99,15.99,25.99,12.99,Azul claro,https://static.pullandbear.net/assets/public/e08a/76cc/17d74dbdbafc/39216c21a0fe/07685511406-C/07685511406-C.jpg?ts=1720789253331&w=106&f=auto,7685/511,7685511.0,1030204729.0,In stock,Azul claro,Pantalón,Color oscuro,Bohemio,Cargo
Jeans standard,https://www.pullandbear.com/es/jeans-standard-l07685511?cS=401&pelement=638349761,https://static.pullandbear.net/assets/public/65fd/b52d/3da64b9eadbc/3e523c41c1b8/07685511401-M/07685511401-M.jpg?ts=1726657675647&w=438&f=auto,https://static.pullandbear.net/assets/public/c024/e8ab/c1924f9781f0/c4212ac980df/07685511401-A2M/07685511401-A2M.jpg?ts=1726657672672&w=438&f=auto,12.99,"Jeans standard con cintura con trabillas, cierre de botón y cremallera, y diseño de cinco bolsillos.",12.99,15.99,25.99,12.99,Celeste,https://static.pullandbear.net/assets/public/eab2/ea4e/516d485f941a/29e181224109/07685511403-C/07685511403-C.jpg?ts=1720178038662&w=106&f=auto,7685/511,7685511.0,1030204729.0,In stock,Azul claro,Pantalón,Elegante,Formal,Standard
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678519?cS=717&pelement=627100461,https://static.pullandbear.net/assets/public/cdfb/d2e4/3a3b4036b016/efa0713c6dde/07678519717-M/07678519717-M.jpg?ts=1728909364193&w=438&f=auto,https://static.pullandbear.net/assets/public/25f3/420b/521d4afdbde7/02c0c133dd74/07678519717-A2M/07678519717-A2M.jpg?ts=1729006233044&w=438&f=auto,9.99,Pantalón de vestir tailoring y fit jogger con cintura elástica con cordón y bolsillos.  Colección P&amp;B Black Label,9.99,12.99,39.99,9.99,Chocolate,https://static.pullandbear.net/assets/public/2501/d7f5/b9714faa9cb6/5003d75cda5f/07678519717-C/07678519717-C.jpg?ts=1724938142537&w=106&f=auto,7678/519,7678519.0,1030204719.0,In stock,Marrón,Pantalón,Estampado,Casual,Formal
Pantalón jogger cargo,https://www.pullandbear.com/es/pantalon-jogger-cargo-l03678501?cS=800&pelement=621934237,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/800/8678503800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1705941178417&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/8678/503/800/8678503800_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1705941178416&w=438&f=auto,9.99,"Pantalón jogger cargo básico con bolsillos de tapeta, bajos elásticos, cintura ajustable con cordón y confeccionado en tejido ligeramente elástico.",9.99,12.99,25.99,9.99,Negro,https://static.pullandbear.net/assets/public/8ad7/5ea7/792a4f1d8469/cca4e23fd2c5/03678501800-C/03678501800-C.jpg?ts=1721857801565&w=106&f=auto,3678/501,3678501.0,1030204719.0,In stock,Negro,Pantalón,Streetwear,Skater,Moderno
Pantalón jogger balloon,https://www.pullandbear.com/es/pantalon-jogger-balloon-l03680500?cS=800&pelement=665800637,https://static.pullandbear.net/assets/public/8aaf/d038/3f3c49cb84c0/32fa8b849672/03680500800-M/03680500800-M.jpg?ts=1731571870183&w=438&f=auto,https://static.pullandbear.net/assets/public/0336/899e/d210407096b6/71f6004860e1/03680500800-A2M/03680500800-A2M.jpg?ts=1731571833544&w=438&f=auto,9.99,"Pantalón jogger balloon con cintura elástica, cierre de botón y cremallera, y bolsillos.",9.99,12.99,25.99,9.99,Negro,https://static.pullandbear.net/assets/public/aa35/f1bd/733d496e8554/e4343e7ed492/03680500800-C/03680500800-C.jpg?ts=1731571842347&w=106&f=auto,3680/500,3680500.0,1030204719.0,In stock,Negro,Pantalón,Manga corta,Clásico,Elegante
Jeans super skinny,https://www.pullandbear.com/es/jeans-super-skinny-l07685527?cS=406&pelement=628169784,https://static.pullandbear.net/assets/public/ec48/99c9/a6164fce8917/51b82917a67b/07685527406-M/07685527406-M.jpg?ts=1726657690255&w=438&f=auto,https://static.pullandbear.net/assets/public/cae1/5ded/fc9848ee95df/d817b673da09/07685527406-A2M/07685527406-A2M.jpg?ts=1726657685810&w=438&f=auto,12.99,"Jeans super skinny fit con diseño de cinco bolsillos, cierre de botón y cremallera, cintura con trabillas y confeccionados en tejido elástico.",12.99,15.99,19.99,12.99,Azul claro,https://static.pullandbear.net/assets/public/aa83/435e/dc784cb5af9c/6c151d87f3f2/07685527406-C/07685527406-C.jpg?ts=1723626455676&w=106&f=auto,7685/527,7685527.0,1030204729.0,In stock,Azul claro,Pantalón,Clásico,Ajustada,Monocromático
Pantalón cargo premium,https://www.pullandbear.com/es/pantalon-cargo-premium-l07678528?cS=807&pelement=646551291,https://static.pullandbear.net/assets/public/3de3/5f75/b89148a9b23d/f0f3469e56ad/07678528807-M/07678528807-M.jpg?ts=1729259552677&w=438&f=auto,https://static.pullandbear.net/assets/public/4a7b/0665/fff84868a877/13b3c932b2db/07678528807-A2M/07678528807-A2M.jpg?ts=1729259537855&w=438&f=auto,9.99,"Pantalón cargo en tejido premium, con bolsillos de tapeta en la pernera, cierre de botón y cremallera y confeccionado en tejido de algodón ligeramente elástico.",9.99,12.99,35.99,9.99,Gris antracita,https://static.pullandbear.net/assets/public/d143/2401/b4c84b7b9ebe/30c9a1d65ff1/07678528807-C/07678528807-C.jpg?ts=1727189862772&w=106&f=auto,7678/528,7678528.0,1030204719.0,In stock,Gris,Pantalón,Deportivo,Chándal,Vintage
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678517?cS=800&pelement=627100423,https://static.pullandbear.net/assets/public/1949/ebef/c0f844d38aaa/847de30f5b11/07678517800-M/07678517800-M.jpg?ts=1731944186226&w=438&f=auto,https://static.pullandbear.net/assets/public/0975/ddb4/774440cfae92/7bc6d4b25a2a/07678517800-A2M/07678517800-A2M.jpg?ts=1731944170086&w=438&f=auto,9.99,"Pantalón de vestir tailoring con cintura con trabillas, bolsillos, y cierre de botón y cremallera.  Colección P&amp;B Black Label",9.99,12.99,39.99,9.99,Negro,https://static.pullandbear.net/assets/public/0e57/a70e/6655478080e2/b8a70f7a0e67/07678517800-C/07678517800-C.jpg?ts=1732535606410&w=106&f=auto,7678/517,7678517.0,1030204719.0,In stock,Negro,Pantalón,Formal,Color oscuro,Streetwear
Pantalón chándal STWD,https://www.pullandbear.com/es/pantalon-chandal-stwd-l07678506?cS=251&pelement=621947943,https://static.pullandbear.net/assets/public/0d06/28d0/c3c44749bdc1/48b0c93adadf/07678506251-M/07678506251-M.jpg?ts=1724661467165&w=438&f=auto,https://static.pullandbear.net/assets/public/8719/0787/9cd349e49f32/dac37c223fa4/07678506251-A2M/07678506251-A2M.jpg?ts=1724661456625&w=438&f=auto,9.99,"Pantalón jogger chándal STWD con cintura elástica con cordón, bolsillos y en tejido fleece.",9.99,12.99,19.99,9.99,Blanco roto,https://static.pullandbear.net/assets/public/4e8e/a839/0a354096a13e/78a4c75453c6/07678506251-C/07678506251-C.jpg?ts=1721661490257&w=106&f=auto,7678/506,7678506.0,1030204719.0,In stock,Blanco,Pantalón,Elegante,Bohemio,Ajustada
Pantalón wide leg nervio,https://www.pullandbear.com/es/pantalon-wide-leg-nervio-l07677508?cS=807&pelement=631396565,https://static.pullandbear.net/assets/public/0ff7/be06/ef3849bc9f88/e35a19c56e53/07678512807-M/07678512807-M.jpg?ts=1726501172519&w=438&f=auto,https://static.pullandbear.net/assets/public/776e/6231/73b3441fbca5/0eb201e860bc/07678512807-A2M/07678512807-A2M.jpg?ts=1726501151960&w=438&f=auto,9.99,"Pantalón jogger chándal con fit wide leg, detalle de nervio en la pernera, con bolsillos, cintura elástica y confeccionado en algodón.",9.99,12.99,17.99,9.99,Gris antracita,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7677/508/807/7677508807_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1710238427555&w=106&f=auto,7677/508,7677508.0,1030204719.0,In stock,Gris,Pantalón,Vintage,Rasgado,Cuello alto
Jeans cargo straight,https://www.pullandbear.com/es/jeans-cargo-straight-l07684508?cS=800&pelement=621935086,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7684/508/800/7684508800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1720451258789&w=438&f=auto,https://static.pullandbear.net/assets/public/32d0/886c/44184a6dbcd1/aa9dde76c946/07684508800-A2M/07684508800-A2M.jpg?ts=1720111096748&w=438&f=auto,12.99,"Jeans cargo straight con diseño multibolsillos, con cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,29.99,12.99,Negro,https://static.pullandbear.net/assets/public/24fd/607f/e5184b0181f3/6c9659d13d06/07684508800-C/07684508800-C.jpg?ts=1718181397513&w=106&f=auto,7684/508,7684508.0,1030204729.0,In stock,Negro,Pantalón,Slim,Rasgado,Slim
Jeans baggy detalle rotos,https://www.pullandbear.com/es/jeans-baggy-detalle-rotos-l03684516?cS=427&pelement=621954133,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3684/516/427/3684516427_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1714377603003&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3684/516/427/3684516427_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1714377602999&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con detalle de rotos en la pernera, diseño de cinco bolsillos, cintura con trabillas y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Azul medio,https://static.pullandbear.net/2/photos//2024/V/0/2/p/3684/516/427/3684516427_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1713799501842&w=106&f=auto,3684/516,3684516.0,1030204729.0,In stock,Azul,Pantalón,Carrot,Moderno,Cargo
Jeans baggy rotos,https://www.pullandbear.com/es/jeans-baggy-rotos-l07684507?cS=833&pelement=621942509,https://static.pullandbear.net/assets/public/45b7/7f53/456348f59be1/f47ad63bed04/07684507833-M/07684507833-M.jpg?ts=1722855749357&w=438&f=auto,https://static.pullandbear.net/assets/public/c342/a09a/74f64275a9ec/42c3fc5f9270/07684507833-A2M/07684507833-A2M.jpg?ts=1722855746397&w=438&f=auto,12.99,"Jeans baggy disponibles en varios tonos, con detalle de rotos en la pernera, diseño de cinco bolsillos, cintura con trabillas y cierre de botón y cremallera.",12.99,15.99,35.99,12.99,Negro delavado,https://static.pullandbear.net/assets/public/0d8a/ceb6/2ea54e4da60d/d868677aab2e/07684507833-C/07684507833-C.jpg?ts=1720793428853&w=106&f=auto,7684/507,7684507.0,1030204729.0,In stock,Negro,Pantalón,Monocromático,Sin mangas,Skater
Pantalón jogger balloon,https://www.pullandbear.com/es/pantalon-jogger-balloon-l03680500?cS=711&pelement=665800636,https://static.pullandbear.net/assets/public/a134/686a/002c42e0ac77/0aca11c5ce53/03680500711-M/03680500711-M.jpg?ts=1731571719050&w=438&f=auto,https://static.pullandbear.net/assets/public/9cc1/7ade/583344179c82/2cdd1cfb5584/03680500711-A2M/03680500711-A2M.jpg?ts=1731571746926&w=438&f=auto,9.99,"Pantalón jogger balloon con cintura elástica, cierre de botón y cremallera, y bolsillos.",9.99,12.99,25.99,9.99,Arena,https://static.pullandbear.net/assets/public/df57/b0d9/a07949769dc5/5e96c54b8e4a/03680500711-C/03680500711-C.jpg?ts=1731571731935&w=106&f=auto,3680/500,3680500.0,1030204719.0,In stock,Marrón claro,Pantalón,Joggers,Ajustada,Estampado
